20260831
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;ICE
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;NYMEX
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;CBOT
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;FGV
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;IBGE
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;BACEN
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;NASDAQ
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;S&P
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;LIFFE
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;EUREX
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;EURONEXT
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;SIX
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;HONG KONG STOCK EX
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;KRX KOREA EXCHANGE
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;TAIWAN SE
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;DEUTSCHE BOERSE
C0002026;Bolsa_Fonte_Ind_20;DOMINIO;1;0;N;IMF
C0002027;Percentual_Proventos;NUMERICO;5;9;N;
C0002028;Fator_Preço;NUMERICO;5;9;N;
C0002029;Proteção_Proventos_ex;DOMINIO;1;0;N;N/A
C0002029;Proteção_Proventos_ex;DOMINIO;1;0;N;NAO
C0002029;Proteção_Proventos_ex;DOMINIO;1;0;N;SIM
C0002030;Tipo_Proteção_Proventos;DOMINIO;1;0;S;N/A
C0002030;Tipo_Proteção_Proventos;DOMINIO;1;0;S;ACAO NACIONAL
C0002030;Tipo_Proteção_Proventos;DOMINIO;1;0;S;ACAO INTERNACIONAL
C0002031;Tipo Barreira KO;DOMINIO;1;0;S;UP&OUT
C0002031;Tipo Barreira KO;DOMINIO;1;0;S;DOWN&OUT
C0002032;Tipo Barreira KI;DOMINIO;1;0;S;UP&IN
C0002032;Tipo Barreira KI;DOMINIO;1;0;S;DOWN&IN
C0002033;Memória;DOMINIO;1;0;S;NAO
C0002033;Memória;DOMINIO;1;0;S;SIM
C0002034;Somar ou Subtrair;DOMINIO;1;0;N;N/A
C0002034;Somar ou Subtrair;DOMINIO;1;0;N;SOMAR
C0002034;Somar ou Subtrair;DOMINIO;1;0;N;SUBTRAIR
C0002035;Data de Verificação_1;DATA;1;0;N;
C0002036;Data de Verificação_2;DATA;1;0;N;
C0002037;Data de Verificação_3;DATA;1;0;N;
C0002038;Data de Verificação_4;DATA;1;0;N;
C0002039;Data de Verificação_5;DATA;1;0;N;
C0002040;Data de Verificação_6;DATA;1;0;N;
C0002041;Data de Verificação_7;DATA;1;0;N;
C0002042;Data de Verificação_8;DATA;1;0;N;
C0002043;Data de Verificação_9;DATA;1;0;N;
C0002044;Data de Verificação_10;DATA;1;0;N;
C0002045;Data de Verificação_11;DATA;1;0;N;
C0002046;Data de Verificação_12;DATA;1;0;N;
C0002047;Data de Verificação_13;DATA;1;0;N;
C0002048;Data de Verificação_14;DATA;1;0;N;
C0002049;Data de Verificação_15;DATA;1;0;N;
C0002050;Data de Verificação_16;DATA;1;0;N;
C0002051;Data de Verificação_17;DATA;1;0;N;
C0002052;Data de Verificação_18;DATA;1;0;N;
C0002053;Data de Verificação_19;DATA;1;0;N;
C0002054;Data de Verificação_20;DATA;1;0;N;
C0002055;Data de Verificação_21;DATA;1;0;N;
C0002056;Data de Verificação_22;DATA;1;0;N;
C0002057;Data de Verificação_23;DATA;1;0;N;
C0002058;Data de Verificação_24;DATA;1;0;N;
C0002059;Taxa Trend_1;NUMERICO;5;8;N;
C0002060;Taxa Trend_2;NUMERICO;5;8;N;
C0002061;Taxa Trend_3;NUMERICO;5;8;N;
C0002062;Taxa Trend_4;NUMERICO;5;8;N;
C0002063;Taxa Trend_5;NUMERICO;5;8;N;
C0002064;Taxa Trend_6;NUMERICO;5;8;N;
C0002065;Taxa Trend_7;NUMERICO;5;8;N;
C0002066;Taxa Trend_8;NUMERICO;5;8;N;
C0002067;Taxa Trend_9;NUMERICO;5;8;N;
C0002068;Taxa Trend_10;NUMERICO;5;8;N;
C0002069;Taxa Trend_11;NUMERICO;5;8;N;
C0002070;Taxa Trend_12;NUMERICO;5;8;N;
C0002071;Taxa Trend_13;NUMERICO;5;8;N;
C0002072;Taxa Trend_14;NUMERICO;5;8;N;
C0002073;Taxa Trend_15;NUMERICO;5;8;N;
C0002074;Taxa Trend_16;NUMERICO;5;8;N;
C0002075;Taxa Trend_17;NUMERICO;5;8;N;
C0002076;Taxa Trend_18;NUMERICO;5;8;N;
C0002077;Taxa Trend_19;NUMERICO;5;8;N;
C0002078;Taxa Trend_20;NUMERICO;5;8;N;
C0002079;Taxa Trend_21;NUMERICO;5;8;N;
C0002080;Taxa Trend_22;NUMERICO;5;8;N;
C0002081;Taxa Trend_23;NUMERICO;5;8;N;
C0002082;Taxa Trend_24;NUMERICO;5;8;N;
C0002083;Data de Verificação_25;DATA;1;0;N;
C0002084;Data de Verificação_26;DATA;1;0;N;
C0002085;Data de Verificação_27;DATA;1;0;N;
C0002086;Data de Verificação_28;DATA;1;0;N;
C0002087;Data de Verificação_29;DATA;1;0;N;
C0002088;Data de Verificação_30;DATA;1;0;N;
C0002089;Data de Verificação_31;DATA;1;0;N;
C0002090;Data de Verificação_32;DATA;1;0;N;
C0002091;Data de Verificação_33;DATA;1;0;N;
C0002092;Data de Verificação_34;DATA;1;0;N;
C0002093;Data de Verificação_35;DATA;1;0;N;
C0002094;Data de Verificação_36;DATA;1;0;N;
C0002095;Data de Verificação_37;DATA;1;0;N;
C0002096;Data de Verificação_38;DATA;1;0;N;
C0002097;Data de Verificação_39;DATA;1;0;N;
C0002098;Data de Verificação_40;DATA;1;0;N;
C0002099;Data de Verificação_41;DATA;1;0;N;
C0002100;Data de Verificação_42;DATA;1;0;N;
C0002101;Data de Verificação_43;DATA;1;0;N;
C0002102;Data de Verificação_44;DATA;1;0;N;
C0002103;Data de Verificação_45;DATA;1;0;N;
C0002104;Data de Verificação_46;DATA;1;0;N;
C0002105;Data de Verificação_47;DATA;1;0;N;
C0002106;Data de Verificação_48;DATA;1;0;N;
C0002107;Data de Verificação_49;DATA;1;0;N;
C0002108;Data de Verificação_50;DATA;1;0;N;
C0002109;Data de Verificação_51;DATA;1;0;N;
C0002110;Data de Verificação_52;DATA;1;0;N;
C0002111;Data de Verificação_53;DATA;1;0;N;
C0002112;Data de Verificação_54;DATA;1;0;N;
C0002113;Data de Verificação_55;DATA;1;0;N;
C0002114;Data de Verificação_56;DATA;1;0;N;
C0002115;Data de Verificação_57;DATA;1;0;N;
C0002116;Data de Verificação_58;DATA;1;0;N;
C0002117;Data de Verificação_59;DATA;1;0;N;
C0002118;Data de Verificação_60;DATA;1;0;N;
C0002119;Taxa Trend_25;NUMERICO;5;8;N;
C0002120;Taxa Trend_26;NUMERICO;5;8;N;
C0002121;Taxa Trend_27;NUMERICO;5;8;N;
C0002122;Taxa Trend_28;NUMERICO;5;8;N;
C0002123;Taxa Trend_29;NUMERICO;5;8;N;
C0002124;Taxa Trend_30;NUMERICO;5;8;N;
C0002125;Best Lock;NUMERICO;5;8;N;
C0002126;Taxa Trend_31;NUMERICO;5;8;N;
C0002127;Taxa Trend_32;NUMERICO;5;8;N;
C0002128;Taxa Trend_33;NUMERICO;5;8;N;
C0002129;Taxa Trend_34;NUMERICO;5;8;N;
C0002130;Taxa Trend_35;NUMERICO;5;8;N;
C0002131;Taxa Trend_36;NUMERICO;5;8;N;
C0002132;Taxa Trend_37;NUMERICO;5;8;N;
C0002133;Taxa Trend_38;NUMERICO;5;8;N;
C0002134;Taxa Trend_39;NUMERICO;5;8;N;
C0002135;Taxa Trend_40;NUMERICO;5;8;N;
C0002136;Taxa Trend_41;NUMERICO;5;8;N;
C0002137;Taxa Trend_42;NUMERICO;5;8;N;
C0002138;Taxa Trend_43;NUMERICO;5;8;N;
C0002139;Taxa Trend_44;NUMERICO;5;8;N;
C0002140;Taxa Trend_45;NUMERICO;5;8;N;
C0002141;Taxa Trend_46;NUMERICO;5;8;N;
C0002142;Taxa Trend_47;NUMERICO;5;8;N;
C0002143;Taxa Trend_48;NUMERICO;5;8;N;
C0002144;Taxa Trend_49;NUMERICO;5;8;N;
C0002145;Taxa Trend_50;NUMERICO;5;8;N;
C0002146;Taxa Trend_51;NUMERICO;5;8;N;
C0002147;Taxa Trend_52;NUMERICO;5;8;N;
C0002148;Taxa Trend_53;NUMERICO;5;8;N;
C0002149;Taxa Trend_54;NUMERICO;5;8;N;
C0002150;Taxa Trend_55;NUMERICO;5;8;N;
C0002151;Taxa Trend_58;NUMERICO;5;8;N;
C0002152;Taxa Trend_59;NUMERICO;5;8;N;
C0002153;Taxa Trend_60;NUMERICO;5;8;N;
C0002154;Strike_Call_1;NUMERICO;5;8;N;
C0002155;Strike_Put_1;NUMERICO;5;8;N;
C0002156;Strike_Call_2;NUMERICO;5;8;N;
C0002157;Strike_Put_2;NUMERICO;5;8;N;
C0002158;Strike_Call_3;NUMERICO;5;8;N;
C0002159;Strike_Put_3;NUMERICO;5;8;N;
C0002160;Strike_Call_4;NUMERICO;5;8;N;
C0002161;Strike_Put_4;NUMERICO;5;8;N;
C0002162;Strike_Call_5;NUMERICO;5;8;N;
C0002163;Strike_Put_5;NUMERICO;5;8;N;
C0002164;Strike_Call_6;NUMERICO;5;8;N;
C0002165;Strike_Put_6;NUMERICO;5;8;N;
C0002166;Strike_Call_7;NUMERICO;5;8;N;
C0002167;Strike_Put_7;NUMERICO;5;8;N;
C0002168;Strike_Call_8;NUMERICO;5;8;N;
C0002169;Strike_Put_8;NUMERICO;5;8;N;
C0002170;Strike_Call_9;NUMERICO;5;8;N;
C0002171;Strike_Put_9;NUMERICO;5;8;N;
C0002172;Strike_Call_10;NUMERICO;5;8;N;
C0002173;Strike_Put_10;NUMERICO;5;8;N;
C0002174;Strike_Call_11;NUMERICO;5;8;N;
C0002175;Strike_Put_11;NUMERICO;5;8;N;
C0002176;Strike_Call_12;NUMERICO;5;8;N;
C0002177;Strike_Put_12;NUMERICO;5;8;N;
C0002178;Strike_Call_13;NUMERICO;5;8;N;
C0002179;Strike_Put_13;NUMERICO;5;8;N;
C0002180;Strike_Call_14;NUMERICO;5;8;N;
C0002181;Strike_Put_14;NUMERICO;5;8;N;
C0002182;Strike_Call_15;NUMERICO;5;8;N;
C0002183;Strike_Put_15;NUMERICO;5;8;N;
C0002184;Strike_Call_16;NUMERICO;5;8;N;
C0002185;Strike_Put_16;NUMERICO;5;8;N;
C0002186;Strike_Call_17;NUMERICO;5;8;N;
C0002187;Strike_Put_17;NUMERICO;5;8;N;
C0002188;Strike_Call_18;NUMERICO;5;8;N;
C0002189;Strike_Put_18;NUMERICO;5;8;N;
C0002190;Strike_Call_19;NUMERICO;5;8;N;
C0002191;Strike_Put_19;NUMERICO;5;8;N;
C0002192;Strike_Call_20;NUMERICO;5;8;N;
C0002193;Strike_Put_20;NUMERICO;5;8;N;
C0002194;Strike_Call_21;NUMERICO;5;8;N;
C0002195;Strike_Put_21;NUMERICO;5;8;N;
C0002196;Strike_Call_22;NUMERICO;5;8;N;
C0002197;Strike_Put_22;NUMERICO;5;8;N;
C0002198;Strike_Call_23;NUMERICO;5;8;N;
C0002199;Strike_Put_23;NUMERICO;5;8;N;
C0002200;Strike_Call_24;NUMERICO;5;8;N;
C0002201;Strike_Put_24;NUMERICO;5;8;N;
C0002202;Data Chamada;DATA;1;0;N;
C0002203;Referência Índice;DOMINIO;1;0;S;N/A
C0002203;Referência Índice;DOMINIO;1;0;S;MES
C0002203;Referência Índice;DOMINIO;1;0;S;ANO ANTERIOR
C0002204;Strike Reset 13;NUMERICO;9;9;N;
C0002205;Strike Reset 14;NUMERICO;9;9;N;
C0002206;Strike Reset 15;NUMERICO;9;9;N;
C0002207;Strike Reset 16;NUMERICO;9;9;N;
C0002208;Strike Reset 17;NUMERICO;9;9;N;
C0002209;Strike Reset 18;NUMERICO;9;9;N;
C0002210;Strike Reset 19;NUMERICO;9;9;N;
C0002211;Strike Reset 20;NUMERICO;9;9;S;
C0002212;Strike Reset 21;NUMERICO;9;9;N;
C0002213;Strike Reset 22;NUMERICO;9;9;N;
C0002214;Strike Reset 23;NUMERICO;9;9;N;
C0002215;Strike Reset 24;NUMERICO;9;9;N;
C0002216;Cap Aplicável;DOMINIO;1;0;S;NAO
C0002216;Cap Aplicável;DOMINIO;1;0;S;SIM
C0002217;Participação Indicador_1;NUMERICO;9;9;N;
C0002218;Floor_1;NUMERICO;9;9;N;
C0002219;Floor_2;NUMERICO;9;9;N;
C0002220;Floor_3;NUMERICO;9;9;N;
C0002221;Floor_4;NUMERICO;9;9;N;
C0002222;Floor_5;NUMERICO;9;9;N;
C0002223;Floor_6;NUMERICO;9;9;N;
C0002224;Floor_7;NUMERICO;9;9;N;
C0002225;Floor_8;NUMERICO;9;9;N;
C0002226;Floor_9;NUMERICO;9;9;N;
C0002227;Floor_10;NUMERICO;9;9;N;
C0002228;Floor_11;NUMERICO;9;9;N;
C0002229;Floor_12;NUMERICO;9;9;N;
C0002230;Floor_13;NUMERICO;9;9;N;
C0002231;Floor_14;NUMERICO;9;9;N;
C0002232;Floor_15;NUMERICO;9;9;N;
C0002233;Floor_16;NUMERICO;9;9;N;
C0002234;Floor_17;NUMERICO;9;9;N;
C0002235;Floor_18;NUMERICO;9;9;N;
C0002236;Floor_19;NUMERICO;9;9;N;
C0002237;Floor_20;NUMERICO;9;9;N;
C0002238;Floor_21;NUMERICO;9;9;N;
C0002239;Floor_22;NUMERICO;9;9;N;
C0002240;Floor_23;NUMERICO;9;9;N;
C0002241;Floor_24;NUMERICO;9;9;N;
C0002242;Floor_25;NUMERICO;9;9;N;
C0002243;Floor_26;NUMERICO;9;9;N;
C0002244;Floor_27;NUMERICO;9;9;N;
C0002245;Floor_28;NUMERICO;9;9;N;
C0002246;Floor_29;NUMERICO;9;9;N;
C0002247;Floor_30;NUMERICO;9;9;N;
C0002248;Floor_31;NUMERICO;9;9;N;
C0002249;Floor_32;NUMERICO;9;9;N;
C0002250;Floor_33;NUMERICO;9;9;N;
C0002251;Floor_34;NUMERICO;9;9;N;
C0002252;Floor_35;NUMERICO;9;9;N;
C0002253;Floor_36;NUMERICO;9;9;N;
C0002254;Floor_37;NUMERICO;9;9;N;
C0002255;Floor_38;NUMERICO;9;9;N;
C0002256;Floor_39;NUMERICO;9;9;N;
C0002257;Floor_40;NUMERICO;9;9;N;
C0002258;Floor_41;NUMERICO;9;9;N;
C0002259;Floor_42;NUMERICO;9;9;N;
C0002260;Floor_43;NUMERICO;9;9;N;
C0002261;Floor_44;NUMERICO;9;9;N;
C0002262;Floor_45;NUMERICO;9;9;N;
C0002263;Floor_46;NUMERICO;9;9;N;
C0002264;Floor_47;NUMERICO;9;9;N;
C0002265;Floor_48;NUMERICO;9;9;N;
C0002266;Floor_49;NUMERICO;9;9;N;
C0002267;Floor_50;NUMERICO;9;9;N;
C0002268;Tipo Cálculo;DOMINIO;1;0;S;N/A
C0002268;Tipo Cálculo;DOMINIO;1;0;S;SALDO DEVEDOR
C0002268;Tipo Cálculo;DOMINIO;1;0;S;PARCELA
C0002269;Tipo_Correção;DOMINIO;1;0;S;CDI
C0002269;Tipo_Correção;DOMINIO;1;0;S;N/A
C0002269;Tipo_Correção;DOMINIO;1;0;S;PRE
C0002270;Taxa Trend_56;NUMERICO;5;8;N;
C0002271;Taxa Trend_57;NUMERICO;5;8;N;
C0002272;Quantidade Base 25;NUMERICO;10;8;N;
C0002273;Quantidade Base 26;NUMERICO;10;8;N;
C0002274;Quantidade Base 27;NUMERICO;10;8;N;
C0002275;Quantidade Base 28;NUMERICO;10;8;N;
C0002276;Quantidade Base 29;NUMERICO;10;8;N;
C0002277;Quantidade Base 30;NUMERICO;10;8;N;
C0002278;Quantidade Base 31;NUMERICO;10;8;N;
C0002279;Quantidade Base 32;NUMERICO;10;8;N;
C0002280;Quantidade Base 33;NUMERICO;10;8;N;
C0002281;Quantidade Base 34;NUMERICO;10;8;N;
C0002282;Quantidade Base 35;NUMERICO;10;8;N;
C0002283;Quantidade Base 36;NUMERICO;10;8;N;
C0002284;Qtde de Barreiras;DOMINIO;1;0;N;2
C0002284;Qtde de Barreiras;DOMINIO;1;0;N;3
C0002286;Correção;DOMINIO;1;0;N;N/A
C0002286;Correção;DOMINIO;1;0;N;NAO
C0002286;Correção;DOMINIO;1;0;N;SIM
C0002287;Limite Inferior;DOMINIO;1;0;N;NAO
C0002287;Limite Inferior;DOMINIO;1;0;N;SIM
C0002288;Limite Superior;DOMINIO;1;0;N;NAO
C0002288;Limite Superior;DOMINIO;1;0;N;SIM
C0002289;Proteção_Proventos 2;DOMINIO;1;0;N;NAO
C0002289;Proteção_Proventos 2;DOMINIO;1;0;N;SIM
C0002290;Intermediários;DOMINIO;1;0;N;NAO
C0002290;Intermediários;DOMINIO;1;0;N;SIM
C0002291;Referência Índice Preço Final;DOMINIO;1;0;N;MES ANTERIOR
C0002291;Referência Índice Preço Final;DOMINIO;1;0;N;ULTIMO DISPONIVEL
C0002292;Referência Índice Preço Inicial;DOMINIO;1;0;N;MES ANTERIOR
C0002292;Referência Índice Preço Inicial;DOMINIO;1;0;N;ULTIMO ANIVERSARIO
C0002292;Referência Índice Preço Inicial;DOMINIO;1;0;N;NUM INDICE INFORMADO
C0002293;Data Chamada_13;DATA;1;0;N;
C0002294;Data Chamada_14;DATA;1;0;N;
C0002295;Data Chamada_15;DATA;1;0;N;
C0002296;Data Chamada_16;DATA;1;0;N;
C0002297;Data Chamada_17;DATA;1;0;N;
C0002298;Data Chamada_18;DATA;1;0;N;
C0002299;Data Chamada_19;DATA;1;0;N;
C0002300;Data Chamada_20;DATA;1;0;N;
C0002301;Data Chamada_21;DATA;1;0;N;
C0002302;Data Chamada_22;DATA;1;0;N;
C0002303;Data Chamada_23;DATA;1;0;N;
C0002304;Data Chamada_24;DATA;1;0;N;
C0002305;Dentro ou Fora;DOMINIO;1;0;N;DENTRO
C0002305;Dentro ou Fora;DOMINIO;1;0;N;FORA
C0002306;Fundo;DOMINIO;1;0;S;CCFFSA2 KY EQUITY
C0002306;Fundo;DOMINIO;1;0;S;OCEBZEQ KY EQUITY
C0002315;Ano;DOMINIO;1;0;N;N/A
C0002315;Ano;DOMINIO;1;0;N;2013
C0002315;Ano;DOMINIO;1;0;N;2014
C0002315;Ano;DOMINIO;1;0;N;2015
C0002315;Ano;DOMINIO;1;0;N;2016
C0002315;Ano;DOMINIO;1;0;N;2017
C0002315;Ano;DOMINIO;1;0;N;2018
C0002315;Ano;DOMINIO;1;0;N;2019
C0002315;Ano;DOMINIO;1;0;N;2020
C0002315;Ano;DOMINIO;1;0;N;2021
C0002315;Ano;DOMINIO;1;0;N;2022
C0002315;Ano;DOMINIO;1;0;N;2023
C0002315;Ano;DOMINIO;1;0;N;2024
C0002315;Ano;DOMINIO;1;0;N;2025
C0002315;Ano;DOMINIO;1;0;N;2026
C0002315;Ano;DOMINIO;1;0;N;2027
C0002315;Ano;DOMINIO;1;0;N;2028
C0002315;Ano;DOMINIO;1;0;N;2029
C0002315;Ano;DOMINIO;1;0;N;2030
C0002316;Mês;DOMINIO;1;0;N;N/A
C0002316;Mês;DOMINIO;1;0;N;JAN
C0002316;Mês;DOMINIO;1;0;N;FEV
C0002316;Mês;DOMINIO;1;0;N;MAR
C0002316;Mês;DOMINIO;1;0;N;ABR
C0002316;Mês;DOMINIO;1;0;N;MAI
C0002316;Mês;DOMINIO;1;0;N;JUN
C0002316;Mês;DOMINIO;1;0;N;JUL
C0002316;Mês;DOMINIO;1;0;N;AGO
C0002316;Mês;DOMINIO;1;0;N;SET
C0002316;Mês;DOMINIO;1;0;N;OUT
C0002316;Mês;DOMINIO;1;0;N;NOV
C0002316;Mês;DOMINIO;1;0;N;DEZ
C0002316;Mês;DOMINIO;1;0;N;PRIMEIRO FUTURO
C0002317;Tipo de Verificação 1;DOMINIO;1;0;N;AMERICANA
C0002317;Tipo de Verificação 1;DOMINIO;1;0;N;EUROPEIA
C0002318;Tipo de Verificação ´2;DOMINIO;1;0;N;AMERICANA
C0002318;Tipo de Verificação ´2;DOMINIO;1;0;N;EUROPEIA
C0002319;Direção do Reset;DOMINIO;1;0;N;AMBOS
C0002319;Direção do Reset;DOMINIO;1;0;N;ATIVO
C0002319;Direção do Reset;DOMINIO;1;0;N;PASSIVO
C0002320;simetria;DOMINIO;1;0;S;N/A
C0002320;simetria;DOMINIO;1;0;S;NAO
C0002320;simetria;DOMINIO;1;0;S;SIM
C0002321;Variação Cambial;DOMINIO;1;0;S;N/A
C0002321;Variação Cambial;DOMINIO;1;0;S;NAO
C0002321;Variação Cambial;DOMINIO;1;0;S;SIM
C0002322;Tipo de Barreira;DOMINIO;1;0;S;N/A
C0002322;Tipo de Barreira;DOMINIO;1;0;S;KNOCK IN
C0002322;Tipo de Barreira;DOMINIO;1;0;S;KNOCK OUT
C0002323;Pagamento;DOMINIO;1;0;S;N/A
C0002323;Pagamento;DOMINIO;1;0;S;ATIVO
C0002323;Pagamento;DOMINIO;1;0;S;PASSIVO
C0002324;Data Apuracao Inicial 13;DATA;1;0;N;
C0002325;Data Apuracao Final 13;DATA;1;0;N;
C0002326;Data Apuracao Inicial 14;DATA;1;0;N;
C0002327;Data Apuracao Final 14;DATA;1;0;N;
C0002328;Data Apuracao Inicial 15;DATA;1;0;N;
C0002329;Data Apuracao Final 15;DATA;1;0;N;
C0002330;Data Apuracao Inicial 16;DATA;1;0;N;
C0002331;Data Apuracao Final 16;DATA;1;0;N;
C0002332;Data Apuracao Inicial 17;DATA;1;0;N;
C0002333;Data Apuracao Final 17;DATA;1;0;N;
C0002334;Data Apuracao Inicial 18;DATA;1;0;N;
C0002335;Data Apuracao Final 18;DATA;1;0;N;
C0002336;Data Apuracao Inicial 19;DATA;1;0;N;
C0002337;Data Apuracao Final 19;DATA;1;0;N;
C0002338;Data Apuracao Inicial 20;DATA;1;0;N;
C0002339;Data Apuracao Final 20;DATA;1;0;N;
C0002340;Data Apuracao Inicial 21;DATA;1;0;N;
C0002341;Data Apuracao Final 21;DATA;1;0;N;
C0002342;Data Apuracao Inicial 22;DATA;1;0;N;
C0002343;Data Apuracao Final 22;DATA;1;0;N;
C0002344;Data Apuracao Inicial 23;DATA;1;0;N;
C0002345;Data Apuracao Final 23;DATA;1;0;N;
C0002346;Data Apuracao Inicial 24;DATA;1;0;N;
C0002347;Data Apuracao Final 24;DATA;1;0;N;
C0002348;Data Apuracao Inicial 25;DATA;1;0;N;
C0002349;Data Apuracao Final 25;DATA;1;0;N;
C0002350;Data Apuracao Inicial 26;DATA;1;0;N;
C0002351;Data Apuracao Final 26;DATA;1;0;N;
C0002352;Data Apuracao Inicial 27;DATA;1;0;N;
C0002353;Data Apuracao Final 27;DATA;1;0;N;
C0002354;Data Apuracao Inicial 28;DATA;1;0;N;
C0002355;Data Apuracao Final 28;DATA;1;0;N;
C0002356;Data Apuracao Inicial 29;DATA;1;0;N;
C0002357;Data Apuracao Final 29;DATA;1;0;N;
C0002358;Data Apuracao Inicial 30;DATA;1;0;N;
C0002359;Data Apuracao Final 30;DATA;1;0;N;
C0002360;Data Apuracao Inicial 31;DATA;1;0;N;
C0002361;Data Apuracao Final 31;DATA;1;0;N;
C0002362;Data Apuracao Inicial 32;DATA;1;0;N;
C0002363;Data Apuracao Final 32;DATA;1;0;N;
C0002364;Data Apuracao Inicial 33;DATA;1;0;N;
C0002365;Data Apuracao Final 33;DATA;1;0;N;
C0002366;Data Apuracao Inicial 34;DATA;1;0;N;
C0002367;Data Apuracao Final 34;DATA;1;0;N;
C0002368;Data Apuracao Inicial 35;DATA;1;0;N;
C0002369;Data Apuracao Final 35;DATA;1;0;N;
C0002370;Data Apuracao Inicial 36;DATA;1;0;N;
C0002371;Data Apuracao Final 36;DATA;1;0;N;
C0002372;Data Apuracao Inicial 37;DATA;1;0;N;
C0002373;Data Apuracao Final 37;DATA;1;0;N;
C0002374;Data Apuracao Inicial 38;DATA;1;0;N;
C0002375;Data Apuracao Final 38;DATA;1;0;N;
C0002376;Data Apuracao Inicial 39;DATA;1;0;N;
C0002377;Data Apuracao Final 39;DATA;1;0;N;
C0002378;Data Apuracao Inicial 40;DATA;1;0;N;
C0002379;Data Apuracao Final 40;DATA;1;0;N;
C0002380;Data Apuracao Inicial 41;DATA;1;0;N;
C0002381;Data Apuracao Final 41;DATA;1;0;N;
C0002382;Data Apuracao Inicial 42;DATA;1;0;N;
C0002383;Data Apuracao Final 42;DATA;1;0;N;
C0002384;Data Apuracao Inicial 43;DATA;1;0;N;
C0002385;Data Apuracao Final 43;DATA;1;0;N;
C0002386;Data Apuracao Inicial 44;DATA;1;0;N;
C0002387;Data Apuracao Final 44;DATA;1;0;N;
C0002388;Data Apuracao Inicial 45;DATA;1;0;N;
C0002389;Data Apuracao Final 45;DATA;1;0;N;
C0002390;Data Apuracao Inicial 46;DATA;1;0;N;
C0002391;Data Apuracao Final 46;DATA;1;0;N;
C0002392;Data Apuracao Inicial 47;DATA;1;0;N;
C0002393;Data Apuracao Final 47;DATA;1;0;N;
C0002394;Data Apuracao Inicial 48;DATA;1;0;N;
C0002395;Data Apuracao Final 48;DATA;1;0;N;
C0002396;Data Apuracao Inicial 49;DATA;1;0;N;
C0002397;Data Apuracao Final 49;DATA;1;0;N;
C0002398;Data Apuracao Inicial 50;DATA;1;0;N;
C0002399;Data Apuracao Final 50;DATA;1;0;N;
C0002400;Data Apuracao Inicial 51;DATA;1;0;N;
C0002401;Data Apuracao Final 51;DATA;1;0;N;
C0002402;Data Apuracao Inicial 52;DATA;1;0;N;
C0002403;Data Apuracao Final 52;DATA;1;0;N;
C0002404;Data Apuracao Inicial 53;DATA;1;0;N;
C0002405;Data Apuracao Final 53;DATA;1;0;N;
C0002406;Data Apuracao Inicial 54;DATA;1;0;N;
C0002407;Data Apuracao Final 54;DATA;1;0;N;
C0002408;Data Apuracao Inicial 55;DATA;1;0;N;
C0002409;Data Apuracao Final 55;DATA;1;0;N;
C0002410;Data Apuracao Inicial 56;DATA;1;0;N;
C0002411;Data Apuracao Final 56;DATA;1;0;N;
C0002412;Data Apuracao Inicial 57;DATA;1;0;N;
C0002413;Data Apuracao Final 57;DATA;1;0;N;
C0002414;Data Apuracao Inicial 58;DATA;1;0;N;
C0002415;Data Apuracao Final 58;DATA;1;0;N;
C0002416;Data Apuracao Inicial 59;DATA;1;0;N;
C0002417;Data Apuracao Final 59;DATA;1;0;N;
C0002418;Data Apuracao Inicial 60;DATA;1;0;N;
C0002419;Data Apuracao Final 60;DATA;1;0;N;
C0002420;Data fluxo 37;DATA;1;0;N;
C0002421;Data fluxo 38;DATA;1;0;N;
C0002422;Data fluxo 39;DATA;1;0;N;
C0002423;Data fluxo 40;DATA;1;0;N;
C0002424;Data fluxo 41;DATA;1;0;N;
C0002425;Data fluxo 42;DATA;1;0;N;
C0002426;Data fluxo 43;DATA;1;0;N;
C0002427;Data fluxo 44;DATA;1;0;N;
C0002428;Data fluxo 45;DATA;1;0;N;
C0002429;Data fluxo 46;DATA;1;0;N;
C0002430;Data fluxo 47;DATA;1;0;N;
C0002431;Data fluxo 48;DATA;1;0;N;
C0002432;Data fluxo 49;DATA;1;0;N;
C0002433;Data fluxo 50;DATA;1;0;N;
C0002434;Data fluxo 51;DATA;1;0;N;
