20260831
CODIGO FIGURA;NOME FIGURA;CALCULADA;COD CAMPO;NOME CAMPO;DESC CAMPO;TAMANHO;QTD DECIMAIS;OBRIGATORIO;DOMINIO
11;COE001011 - Digital Call;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
11;COE001011 - Digital Call;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
12;COE001012 - Digital Put;S;C0000001;Strike 1(%);NUMERICO;4;8;S;
12;COE001012 - Digital Put;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
12;COE001012 - Digital Put;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
12;COE001012 - Digital Put;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
12;COE001012 - Digital Put;S;C0000004;Data para fixing;DATA;10;;N;
12;COE001012 - Digital Put;S;C0000005;Data inicial para fixing;DATA;10;;N;
12;COE001012 - Digital Put;S;C0000006;Data final para fixing;DATA;10;;N;
12;COE001012 - Digital Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
12;COE001012 - Digital Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
12;COE001012 - Digital Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
12;COE001012 - Digital Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
12;COE001012 - Digital Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
12;COE001012 - Digital Put;S;C0000019;Remuneração adicional;DOMINIO;10;;S;Pré
12;COE001012 - Digital Put;S;C0000019;Remuneração adicional;DOMINIO;10;;S;NO PERIODO
12;COE001012 - Digital Put;S;C0000019;Remuneração adicional;DOMINIO;10;;S;PRE252-LIN
12;COE001012 - Digital Put;S;C0000019;Remuneração adicional;DOMINIO;10;;S;DI
12;COE001012 - Digital Put;S;C0000020;Remunerador flutuante adicional (%);NUMERICO;4;4;N;
12;COE001012 - Digital Put;S;C0000021;Cupom remunerador adicional (%);NUMERICO;9;4;N;
12;COE001012 - Digital Put;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
12;COE001012 - Digital Put;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
12;COE001012 - Digital Put;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
13;COE001013 - Double Digital;S;C0000001;Strike 1(%);NUMERICO;4;8;S;
13;COE001013 - Double Digital;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
13;COE001013 - Double Digital;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
13;COE001013 - Double Digital;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
13;COE001013 - Double Digital;S;C0000004;Data para fixing;DATA;10;;N;
13;COE001013 - Double Digital;S;C0000005;Data inicial para fixing;DATA;10;;N;
13;COE001013 - Double Digital;S;C0000006;Data final para fixing;DATA;10;;N;
13;COE001013 - Double Digital;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
13;COE001013 - Double Digital;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
13;COE001013 - Double Digital;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
13;COE001013 - Double Digital;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
13;COE001013 - Double Digital;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
13;COE001013 - Double Digital;S;C0000019;Remuneração adicional;DOMINIO;10;;S;NO PERIODO
13;COE001013 - Double Digital;S;C0000019;Remuneração adicional;DOMINIO;10;;S;DI
13;COE001013 - Double Digital;S;C0000019;Remuneração adicional;DOMINIO;10;;S;PRE252-LIN
13;COE001013 - Double Digital;S;C0000019;Remuneração adicional;DOMINIO;10;;S;Pré
13;COE001013 - Double Digital;S;C0000022;Strike 2(%);NUMERICO;4;8;S;
13;COE001013 - Double Digital;S;C0000023;Remuneração dentro (%);NUMERICO;4;4;N;
13;COE001013 - Double Digital;S;C0000024;Remuneração fora (%);NUMERICO;4;4;N;
13;COE001013 - Double Digital;S;C0000039;Remunerador Flutuante Dentro (%);NUMERICO;4;4;N;
13;COE001013 - Double Digital;S;C0000040;Remunerador Flutuante Fora (%);NUMERICO;4;4;N;
13;COE001013 - Double Digital;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
13;COE001013 - Double Digital;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
13;COE001013 - Double Digital;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
14;COE001014 - Collar;S;C0000001;Strike 1(%);NUMERICO;4;8;S;
14;COE001014 - Collar;S;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
14;COE001014 - Collar;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
14;COE001014 - Collar;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
14;COE001014 - Collar;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
14;COE001014 - Collar;S;C0000004;Data para fixing;DATA;10;;N;
14;COE001014 - Collar;S;C0000005;Data inicial para fixing;DATA;10;;N;
14;COE001014 - Collar;S;C0000006;Data final para fixing;DATA;10;;N;
14;COE001014 - Collar;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
14;COE001014 - Collar;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
14;COE001014 - Collar;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
14;COE001014 - Collar;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
14;COE001014 - Collar;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
14;COE001014 - Collar;S;C0000018;Participação cenário de baixa (%);NUMERICO;6;4;S;
14;COE001014 - Collar;S;C0000022;Strike 2(%);NUMERICO;4;8;S;
14;COE001014 - Collar;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
14;COE001014 - Collar;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
14;COE001014 - Collar;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
14;COE001014 - Collar;S;C000070;Quantidade 1;NUMERICO;12;8;N;
14;COE001014 - Collar;S;C000071;Quantidade 2;NUMERICO;12;8;N;
15;COE001015 - Range Accrual;S;C0000013;Data inicial para verificação;DATA;10;;N;
15;COE001015 - Range Accrual;S;C0000014;Data final para verificação;DATA;10;;N;
15;COE001015 - Range Accrual;S;C0000019;Remuneração adicional;DOMINIO;10;;S;Pré
15;COE001015 - Range Accrual;S;C0000019;Remuneração adicional;DOMINIO;10;;S;DI
15;COE001015 - Range Accrual;S;C0000019;Remuneração adicional;DOMINIO;10;;S;PRE252-LIN
15;COE001015 - Range Accrual;S;C0000019;Remuneração adicional;DOMINIO;10;;S;NO PERIODO
15;COE001015 - Range Accrual;S;C0000020;Remunerador flutuante adicional (%);NUMERICO;4;4;N;
15;COE001015 - Range Accrual;S;C0000021;Cupom remunerador adicional (%);NUMERICO;9;4;N;
15;COE001015 - Range Accrual;S;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Fechamento
15;COE001015 - Range Accrual;S;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Media
15;COE001015 - Range Accrual;S;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Maximo
15;COE001015 - Range Accrual;S;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Mínimo
15;COE001015 - Range Accrual;S;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Ajuste
15;COE001015 - Range Accrual;S;C0000028;Barreira cenário de alta (%);NUMERICO;4;8;S;
15;COE001015 - Range Accrual;S;C0000029;Barreira cenário de baixa (%);NUMERICO;4;8;S;
16;COE001016 - Strangle;S;C0000001;Strike 1(%);NUMERICO;4;8;S;
16;COE001016 - Strangle;S;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
16;COE001016 - Strangle;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
16;COE001016 - Strangle;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
16;COE001016 - Strangle;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
16;COE001016 - Strangle;S;C0000004;Data para fixing;DATA;10;;N;
16;COE001016 - Strangle;S;C0000005;Data inicial para fixing;DATA;10;;N;
16;COE001016 - Strangle;S;C0000006;Data final para fixing;DATA;10;;N;
16;COE001016 - Strangle;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
16;COE001016 - Strangle;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
16;COE001016 - Strangle;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
16;COE001016 - Strangle;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
16;COE001016 - Strangle;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
16;COE001016 - Strangle;S;C0000018;Participação cenário de baixa (%);NUMERICO;6;4;S;
16;COE001016 - Strangle;S;C0000022;Strike 2(%);NUMERICO;4;8;S;
16;COE001016 - Strangle;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
16;COE001016 - Strangle;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
16;COE001016 - Strangle;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
16;COE001016 - Strangle;S;C000070;Quantidade 1;NUMERICO;12;8;N;
16;COE001016 - Strangle;S;C000071;Quantidade 2;NUMERICO;12;8;N;
17;COE001017 - Strangle Call KO;S;C0000001;Strike 1(%);NUMERICO;4;8;S;
17;COE001017 - Strangle Call KO;S;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
17;COE001017 - Strangle Call KO;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
17;COE001017 - Strangle Call KO;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
17;COE001017 - Strangle Call KO;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
17;COE001017 - Strangle Call KO;S;C0000004;Data para fixing;DATA;10;;N;
17;COE001017 - Strangle Call KO;S;C0000005;Data inicial para fixing;DATA;10;;N;
17;COE001017 - Strangle Call KO;S;C0000006;Data final para fixing;DATA;10;;N;
17;COE001017 - Strangle Call KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
17;COE001017 - Strangle Call KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
17;COE001017 - Strangle Call KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
17;COE001017 - Strangle Call KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
17;COE001017 - Strangle Call KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
17;COE001017 - Strangle Call KO;S;C0000009;Rebate no Cenário de Alta(%);NUMERICO;4;4;S;
17;COE001017 - Strangle Call KO;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Fechamento
17;COE001017 - Strangle Call KO;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Media
17;COE001017 - Strangle Call KO;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Maximo
17;COE001017 - Strangle Call KO;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Mínimo
17;COE001017 - Strangle Call KO;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Ajuste
17;COE001017 - Strangle Call KO;S;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Americana
17;COE001017 - Strangle Call KO;S;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Européia
17;COE001017 - Strangle Call KO;S;C0000013;Data inicial para verificação;DATA;10;;N;
17;COE001017 - Strangle Call KO;S;C0000014;Data final para verificação;DATA;10;;N;
17;COE001017 - Strangle Call KO;S;C0000018;Participação cenário de baixa (%);NUMERICO;6;4;S;
17;COE001017 - Strangle Call KO;S;C0000022;Strike 2(%);NUMERICO;4;8;S;
17;COE001017 - Strangle Call KO;S;C0000028;Barreira cenário de alta (%);NUMERICO;4;8;S;
17;COE001017 - Strangle Call KO;S;C0000072;Opções Dependentes;DOMINIO;0;;S;NÃO
17;COE001017 - Strangle Call KO;S;C0000072;Opções Dependentes;DOMINIO;0;;S;SIM
17;COE001017 - Strangle Call KO;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
17;COE001017 - Strangle Call KO;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
17;COE001017 - Strangle Call KO;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
17;COE001017 - Strangle Call KO;S;C000070;Quantidade 1;NUMERICO;12;8;N;
17;COE001017 - Strangle Call KO;S;C000071;Quantidade 2;NUMERICO;12;8;N;
18;COE001018 - Strangle Put KO;S;C0000001;Strike 1(%);NUMERICO;4;8;S;
18;COE001018 - Strangle Put KO;S;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
18;COE001018 - Strangle Put KO;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
18;COE001018 - Strangle Put KO;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
18;COE001018 - Strangle Put KO;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
18;COE001018 - Strangle Put KO;S;C0000004;Data para fixing;DATA;10;;N;
18;COE001018 - Strangle Put KO;S;C0000005;Data inicial para fixing;DATA;10;;N;
18;COE001018 - Strangle Put KO;S;C0000006;Data final para fixing;DATA;10;;N;
18;COE001018 - Strangle Put KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
18;COE001018 - Strangle Put KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
18;COE001018 - Strangle Put KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
18;COE001018 - Strangle Put KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
18;COE001018 - Strangle Put KO;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
18;COE001018 - Strangle Put KO;S;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Européia
18;COE001018 - Strangle Put KO;S;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Americana
18;COE001018 - Strangle Put KO;S;C0000013;Data inicial para verificação;DATA;10;;N;
18;COE001018 - Strangle Put KO;S;C0000014;Data final para verificação;DATA;10;;N;
18;COE001018 - Strangle Put KO;S;C0000016;Rebate no Cenário de Baixa(%);NUMERICO;4;4;S;
18;COE001018 - Strangle Put KO;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Mínimo
18;COE001018 - Strangle Put KO;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Maximo
18;COE001018 - Strangle Put KO;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Media
18;COE001018 - Strangle Put KO;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Ajuste
18;COE001018 - Strangle Put KO;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Fechamento
18;COE001018 - Strangle Put KO;S;C0000018;Participação cenário de baixa (%);NUMERICO;6;4;S;
18;COE001018 - Strangle Put KO;S;C0000022;Strike 2(%);NUMERICO;4;8;S;
18;COE001018 - Strangle Put KO;S;C0000029;Barreira cenário de baixa (%);NUMERICO;4;8;S;
18;COE001018 - Strangle Put KO;S;C0000072;Opções Dependentes;DOMINIO;0;;S;SIM
18;COE001018 - Strangle Put KO;S;C0000072;Opções Dependentes;DOMINIO;0;;S;NÃO
18;COE001018 - Strangle Put KO;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
18;COE001018 - Strangle Put KO;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
18;COE001018 - Strangle Put KO;S;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
18;COE001018 - Strangle Put KO;S;C000070;Quantidade 1;NUMERICO;12;8;N;
18;COE001018 - Strangle Put KO;S;C000071;Quantidade 2;NUMERICO;12;8;N;
19;COE001019 - Strangle KO Call Put;S;C0000001;Strike 1(%);NUMERICO;4;8;S;
19;COE001019 - Strangle KO Call Put;S;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
19;COE001019 - Strangle KO Call Put;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
19;COE001019 - Strangle KO Call Put;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
19;COE001019 - Strangle KO Call Put;S;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
19;COE001019 - Strangle KO Call Put;S;C0000004;Data para fixing;DATA;10;;N;
19;COE001019 - Strangle KO Call Put;S;C0000005;Data inicial para fixing;DATA;10;;N;
19;COE001019 - Strangle KO Call Put;S;C0000006;Data final para fixing;DATA;10;;N;
19;COE001019 - Strangle KO Call Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
19;COE001019 - Strangle KO Call Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
19;COE001019 - Strangle KO Call Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
19;COE001019 - Strangle KO Call Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
19;COE001019 - Strangle KO Call Put;S;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
19;COE001019 - Strangle KO Call Put;S;C0000009;Rebate no Cenário de Alta(%);NUMERICO;4;4;S;
19;COE001019 - Strangle KO Call Put;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Fechamento
19;COE001019 - Strangle KO Call Put;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Maximo
19;COE001019 - Strangle KO Call Put;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Mínimo
19;COE001019 - Strangle KO Call Put;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Media
19;COE001019 - Strangle KO Call Put;S;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Ajuste
19;COE001019 - Strangle KO Call Put;S;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Americana
19;COE001019 - Strangle KO Call Put;S;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Européia
19;COE001019 - Strangle KO Call Put;S;C0000013;Data inicial para verificação;DATA;10;;N;
19;COE001019 - Strangle KO Call Put;S;C0000014;Data final para verificação;DATA;10;;N;
19;COE001019 - Strangle KO Call Put;S;C0000016;Rebate no Cenário de Baixa(%);NUMERICO;4;4;S;
19;COE001019 - Strangle KO Call Put;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Mínimo
19;COE001019 - Strangle KO Call Put;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Fechamento
19;COE001019 - Strangle KO Call Put;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Media
19;COE001019 - Strangle KO Call Put;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Ajuste
19;COE001019 - Strangle KO Call Put;S;C0000017;Tipo de cotação para verificação de barreira cenario de baixa;DOMINIO;10;;S;Maximo
19;COE001019 - Strangle KO Call Put;S;C0000018;Participação cenário de baixa (%);NUMERICO;6;4;S;
19;COE001019 - Strangle KO Call Put;S;C0000022;Strike 2(%);NUMERICO;4;8;S;
19;COE001019 - Strangle KO Call Put;S;C0000028;Barreira cenário de alta (%);NUMERICO;4;8;S;
19;COE001019 - Strangle KO Call Put;S;C0000029;Barreira cenário de baixa (%);NUMERICO;4;8;S;
